experimental phase,hour,drink,eat,groom,hang,sniff,rear,rest,walk,eathand
"Experiment: FC-A, Phase: postext",10h,0.00048065034619188923,0.049646080613254207,0.09076409495548961,0.0033073689416419382,0.1594321834817013,0.0017046859545004945,0.6750695474777447,0.005438612759643917,0.01415677546983185
"Experiment: FC-A, Phase: postext",11h,0.0003044634025717112,0.04594460929772503,0.08945351137487635,0.008926805143422355,0.12604939416419386,0.0016861399604352128,0.7049888724035608,0.0029642680514342236,0.019681936201780416
"Experiment: FC-A, Phase: postext",12h,0.0005316518298714145,0.027769535113748762,0.05521296983184965,0.0009412091988130563,0.10741839762611277,0.0008963897131552918,0.7849530168150346,0.0017433234421364988,0.020533506429277943
"Experiment: FC-A, Phase: postext",13h,1.5454995054401582e-05,0.01972675568743818,0.07333549703264094,0.0012132171117705242,0.08327151335311572,0.0007124752720079129,0.813479846686449,0.0007990232443125619,0.007446216617210681
"Experiment: FC-A, Phase: postext",14h,0.0013059470820969336,0.08330860534124629,0.11448133036597426,0.008477064787339268,0.2596485534124629,0.004645771513353116,0.49349499258160234,0.012926557863501484,0.02171117705242334
"Experiment: FC-A, Phase: postext",15h,3.0909990108803164e-05,0.03090999010880317,0.05782486399604352,0.0010911226508407517,0.08887858555885264,0.0003044634025717112,0.8137626730959447,0.0019365108803165185,0.005260880316518299
"Experiment: FC-A, Phase: postext",16h,0.00046674085064292783,0.04524604352126607,0.13083271513353115,0.002458889713155292,0.14536504698318498,0.0010385756676557863,0.6552716988130564,0.0032393669634025717,0.016080922354104844
"Experiment: FC-A, Phase: postext",17h,0.0005633345697329378,0.08413467482690405,0.12266552299703264,0.0018793273986152327,0.1713363934223541,0.0014288142927794264,0.5914232504945599,0.004612543273986152,0.02195613872403561
"Experiment: FC-A, Phase: postext",18h,0.00185846315529179,0.1845952336795252,0.19611384149357072,0.05670283135509396,0.24659217359050448,0.014778839020771513,0.22934749010880318,0.023209538822947576,0.0468015887734916
"Experiment: FC-A, Phase: postext",19h,0.003342915430267063,0.24344399109792283,0.0827390887734916,0.11075281280909992,0.32053582467853614,0.023717235410484667,0.12269025098911968,0.04286133778437191,0.049916543026706235
"Experiment: FC-A, Phase: postext",20h,0.0015640454995054403,0.1255200605835806,0.08679679772502474,0.047161690158259155,0.3646289255687438,0.011095140949554895,0.299188612759644,0.03479228486646884,0.029252441889218602
"Experiment: FC-A, Phase: postext",21h,0.0008160237388724034,0.12581756923837786,0.08510138476755687,0.04337057987141444,0.29548714144411475,0.012880192878338281,0.36866267927794266,0.03905940900098912,0.02880501978239367
"Experiment: FC-A, Phase: postext",22h,0.0017348231948565778,0.09367195227497527,0.1271861090504451,0.01837830736894164,0.19897069732937686,0.005333518793273987,0.5025871661721069,0.013260385756676554,0.038877040059347175
"Experiment: FC-A, Phase: postext",23h,0.0014867705242334322,0.12325744930761624,0.10915012982195844,0.04127642804154303,0.2617117952522255,0.008817847428288823,0.40341014465875374,0.020893607814045496,0.02999582715133532
